AT4G29810	MKK2	locus:2123909	GO:0004708	IDA	NCBITaxon:3702	TAIR:Publication:501712959|PMID:15225555
AT1G09600	AT1G09600	locus:2012290	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G16110	WAKL6	locus:2200527	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G03900	APK3	locus:2079379	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G49580	AT1G49580	locus:2012232	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G03770	AT3G03770	locus:2079339	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G03770	AT3G03770	locus:2079339	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G03940	AT3G03940	locus:2079329	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G06740	LecRK-S.5	locus:2170224	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G06820	SRF2	locus:2170219	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G06820	SRF2	locus:2170219	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G63430	AT1G63430	locus:2031371	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G38560	PERK8	locus:2159873	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G41730	AT5G41730	locus:2175065	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G41730	AT5G41730	locus:2175065	GO:0004712	ISS	NCBITaxon:3702	TAIR:Publication:501718348|PMID:16429265
AT3G05840	ATSK12	locus:2074464	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G05840	ATSK12	locus:2074464	GO:0004674	ISS	NCBITaxon:3702	TAIR:Publication:2570|PMID:9611268
AT3G05840	ATSK12	locus:2074464	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501742526|PMID:21477822
AT5G26570	PWD	locus:2151089	GO:0019200	IDA	NCBITaxon:3702	TAIR:Publication:501714648|PMID:15686522
AT5G26570	PWD	locus:2151089	GO:0051752	IDA	NCBITaxon:3702	TAIR:Publication:501714402|PMID:15618411
AT5G26570	PWD	locus:2151089	GO:0051752	ISS	NCBITaxon:3702	TAIR:Publication:501714648|PMID:15686522
AT5G41180	AT5G41180	locus:2163056	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT5G15080	locus:2147805	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G16160	WAKL5	locus:2200472	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G21170	AKINBETA1	locus:2178963	GO:0004679	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G16150	WAKL4	locus:2200442	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G17420	GPK1	locus:2093591	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT1G49730	locus:2012191	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G03920	AT1G03920	locus:2024167	GO:0016301	ISS	NCBITaxon:3702	TAIR:Publication:501710530|PMID:13678909
AT1G03920	AT1G03920	locus:2024167	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G12000	AT1G12000	locus:2008920	GO:0047334	IMP	NCBITaxon:3702	TAIR:Publication:501733320|PMID:19533038
AT1G12000	AT1G12000	locus:2008920	GO:0047334	ISS	NCBITaxon:3702	TAIR:Communication:501718469
AT2G19470	ckl5	locus:2050409	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G03930	ADK1	locus:2024147	GO:0004712	IDA	NCBITaxon:3702	TAIR:Publication:4616|PMID:7527390
AT1G03930	ADK1	locus:2024147	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G04510	CRK38	locus:2137154	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G04510	CRK38	locus:2137154	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G61590	AT1G61590	locus:2200863	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G28250	NCRK	locus:2062824	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G28250	NCRK	locus:2062824	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G04500	CRK37	locus:2137144	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G04500	CRK37	locus:2137144	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G04490	CRK36	locus:2137134	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G04490	CRK36	locus:2137134	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501747196|PMID:22225700
AT1G10470	ARR4	locus:2194584	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501742526|PMID:21477822
AT1G60490	VPS34	locus:2036546	GO:0016303	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G18810	PERK6	locus:2093999	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G18750	WNK6	locus:2093994	GO:0004672	TAS	NCBITaxon:3702	TAIR:Publication:501683074|PMID:12506983
AT3G18750	WNK6	locus:2093994	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G40380	CRK42	locus:2170598	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G18680	AT3G18680	locus:2093949	GO:0009041	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G40440	MKK3	locus:2170578	GO:0004708	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G40440	MKK3	locus:2170578	GO:0004707	IDA	NCBITaxon:3702	TAIR:Publication:501742109|PMID:21419340
AT5G40440	MKK3	locus:2170578	GO:0004708	ISS	NCBITaxon:3702	TAIR:Publication:1767|PMID:10048483
AT5G40440	MKK3	locus:2170578	GO:0004708	IDA	NCBITaxon:3702	TAIR:Publication:501723366|PMID:17933903
AT1G64210	AT1G64210	locus:2024517	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G64210	AT1G64210	locus:2024517	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G14390	AT1G14390	locus:2012522	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G37450	AT5G37450	locus:2182513	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G37450	AT5G37450	locus:2182513	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
""	AT3G15890	locus:2093900	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G45590	AT2G45590	locus:2043629	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G68330	AT1G68330	locus:2199347	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501742526|PMID:21477822
AT2G45490	AUR3	locus:2043624	GO:0035175	IDA	NCBITaxon:3702	TAIR:Publication:501720492|PMID:16028112
AT2G45490	AUR3	locus:2043624	GO:0044022	IDA	NCBITaxon:3702	TAIR:Publication:501742362|PMID:21527018
AT2G45490	AUR3	locus:2043624	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G50500	SNRK2.2	locus:2098755	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501720952|PMID:17307925
AT3G50500	SNRK2.2	locus:2098755	GO:0016301	IDA	NCBITaxon:3702	TAIR:Publication:501713105|PMID:15292193
AT3G50500	SNRK2.2	locus:2098755	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G50530	CRK	locus:2098705	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G46700	CRK3	locus:2062764	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G46700	CRK3	locus:2062764	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501718550|PMID:16472779
AT1G60630	AT1G60630	locus:2036499	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G60630	AT1G60630	locus:2036499	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G01190	PIPK10	locus:2125098	GO:0016308	IDA	NCBITaxon:3702	TAIR:Publication:501716535|PMID:15949803
AT4G01190	PIPK10	locus:2125098	GO:0016308	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G11890	ARCK1	locus:2137065	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G54380	THE1	locus:2151349	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G54380	THE1	locus:2151349	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501722624|PMID:17540573
AT1G14370	APK2A	locus:2012492	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G11900	AT4G11900	locus:2137010	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G01330	AT4G01330	locus:2125038	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G51550	FER	locus:2081895	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G51550	FER	locus:2081895	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G51550	FER	locus:2081895	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501723005|PMID:17673660
AT1G09970	LRR XI-23	locus:2024432	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G09970	LRR XI-23	locus:2024432	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G09970	LRR XI-23	locus:2024432	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501725140|PMID:18552232
AT5G46330	FLS2	locus:2170483	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G46330	FLS2	locus:2170483	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G46330	FLS2	locus:2170483	GO:0004675	ISS	NCBITaxon:3702	TAIR:Publication:209|PMID:10911994
AT1G02090	FUS5	locus:2205593	GO:0004708	ISS	NCBITaxon:3702	TAIR:Publication:1518|PMID:10330469
AT3G61080	AT3G61080	locus:2101022	GO:0016301	IDA	NCBITaxon:3702	TAIR:Publication:501714716|PMID:15705060
AT3G61080	AT3G61080	locus:2101022	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G29350	AHP2	locus:2093817	GO:0009927	IDA	NCBITaxon:3702	TAIR:Publication:1764|PMID:10050311
AT3G29350	AHP2	locus:2093817	GO:0009927	IDA	NCBITaxon:3702	TAIR:Publication:2065|PMID:9804162
AT3G29350	AHP2	locus:2093817	GO:0009927	ISS	NCBITaxon:3702	TAIR:Publication:501720313|PMID:17122069
AT3G61960	AT3G61960	locus:2079527	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G35170	AT5G35170	locus:2182407	GO:0019201	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G45080	cycp3;1	locus:2055552	GO:0004693	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT4G02010	locus:2132168	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT4G02010	locus:2132168	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G05100	MAPKKK18	locus:2205523	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G25790	SKM1	locus:2043540	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G25790	SKM1	locus:2043540	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G27440	UKL5	locus:2086691	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT1G73980	locus:2031541	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G11080	RLP35	locus:2074633	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT2G45910	AT2G45910	locus:2050669	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G09840	SK41	locus:2024341	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G03390	SRF3	locus:2125566	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G03390	SRF3	locus:2125566	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G07550	AT1G07550	locus:2024987	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
NAD kinase 2	NADK2	locus:2036952	GO:0003951	IDA	NCBITaxon:3702	TAIR:Publication:501712886|PMID:15247403
NAD kinase 2	NADK2	locus:2036952	GO:0003951	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G07560	AT1G07560	locus:2024972	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
""	APK1A	locus:2024962	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:5331|PMID:1450380
""	APK1A	locus:2024962	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G03270	CYCD6;1	locus:2125522	GO:0004693	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G03260	AT4G03260	locus:2125507	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501742526|PMID:21477822
AT5G07140	AT5G07140	locus:2182905	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
calcineurin B-like protein (CBL)-interacting protein kinase 26	CIPK26	locus:1005716172	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT5G21222	locus:1005716169	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G22130	SRF8	locus:2120683	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT1G22870	locus:2017784	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G03730	CTR1	locus:2144613	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G03730	CTR1	locus:2144613	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501682977|PMID:12535337
AT5G03730	CTR1	locus:2144613	GO:0004712	ISS	NCBITaxon:3702	TAIR:Publication:501718348|PMID:16429265
AT5G03730	CTR1	locus:2144613	GO:0004674	IDA	NCBITaxon:3702	TAIR:Publication:501742526|PMID:21477822
""	AT4G22730	locus:2132634	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G29450	AT4G29450	locus:2118344	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G29450	AT4G29450	locus:2118344	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
THIAMINE REQUIRING 1	TH1	locus:2017734	GO:0008902	IGI	NCBITaxon:3702	TAIR:Publication:501720560|PMID:17174261
THIAMINE REQUIRING 1	TH1	locus:2017734	GO:0008972	IGI	NCBITaxon:3702	TAIR:Publication:501720560|PMID:17174261
AT5G39420	cdc2cAt	locus:2175743	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT5G39390	locus:2175703	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G38620	CDKB1;2	locus:2064087	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G38620	CDKB1;2	locus:2064087	GO:0004674	ISS	NCBITaxon:3702	TAIR:Publication:501680786|PMID:11432958
AT1G53700	WAG1	locus:2024892	GO:0016301	ISS	NCBITaxon:3702	TAIR:Publication:501710530|PMID:13678909
AT1G53700	WAG1	locus:2024892	GO:0004674	ISS	NCBITaxon:3702	TAIR:Publication:501718591|PMID:16460509
AT1G53700	WAG1	locus:2024892	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G53510	MPK18	locus:2024887	GO:0004707	ISS	NCBITaxon:3702	TAIR:Publication:501683496|PMID:12119167
AT1G53510	MPK18	locus:2024887	GO:0004707	ISS	NCBITaxon:3702	TAIR:Publication:501680501|PMID:11544109
AT4G03230	AT4G03230	locus:2125462	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G25250	AGC2-1	locus:2090310	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G25250	AGC2-1	locus:2090310	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501741668|PMID:21276203
AT3G25250	AGC2-1	locus:2090310	GO:0016301	ISS	NCBITaxon:3702	TAIR:Publication:501710530|PMID:13678909
AT1G11280	AT1G11280	locus:2202089	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G11130	SUB	locus:2202084	GO:0004702	ISS	NCBITaxon:3702	TAIR:Publication:501714363|PMID:15618487
AT1G11300	EGM1	locus:2202069	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G11330	AT1G11330	locus:2202054	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G61860	AT1G61860	locus:2036818	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G07280	EMS1	locus:2182870	GO:0019199	ISS	NCBITaxon:3702	TAIR:Publication:501681863|PMID:12154130
AT5G07280	EMS1	locus:2182870	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G60180	AT3G60180	locus:2101472	GO:0009041	ISS	NCBITaxon:3702	TAIR:Communication:501714663
STRUBBELIG-receptor family 6	SRF6	locus:2024837	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G53570	MAP3KA	locus:2024832	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G07180	ERL2	locus:2182855	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT3G52530	AT3G52530	locus:2079959	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G23750	BARK1	locus:2095188	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G25440	RLP20	locus:2040035	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G03640	AT5G03640	locus:2144598	GO:0016301	ISS	NCBITaxon:3702	TAIR:Publication:501710530|PMID:13678909
AT5G03640	AT5G03640	locus:2144598	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G10210	MPK1	locus:2012808	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G10210	MPK1	locus:2012808	GO:0004707	ISS	NCBITaxon:3702	TAIR:Publication:501683496|PMID:12119167
AT1G10210	MPK1	locus:2012808	GO:0004707	IDA	NCBITaxon:3702	TAIR:Publication:4975|PMID:8130795
AT5G48740	AT5G48740	locus:2156549	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G59270	LecRK-II.2	locus:2168519	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G59260	LecRK-II.1	locus:2168509	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G50000	CKA2	locus:2083148	GO:0016301	IDA	NCBITaxon:3702	TAIR:Publication:4814|PMID:8061317
AT3G50000	CKA2	locus:2083148	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT3G50070	CYCD3;3	locus:2083128	GO:0004693	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G43690	LecRK-V.3	locus:2043939	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G43690	LecRK-V.3	locus:2043939	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT4G29220	PFK1	locus:2118249	GO:0003872	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT4G29220	PFK1	locus:2118249	GO:0003872	IDA	NCBITaxon:3702	TAIR:Publication:501721627|PMID:17485088
AT1G51660	MKK4	locus:2017662	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G51660	MKK4	locus:2017662	GO:0004708	ISS	NCBITaxon:3702	TAIR:Publication:1893|PMID:9878570
AT1G51660	MKK4	locus:2017662	GO:0004708	IDA	NCBITaxon:3702	TAIR:Publication:1893|PMID:9878570
AT4G29380	VPS15	locus:2118234	GO:0004672	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G43700	LecRK-V.4	locus:2043909	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G22720	AT1G22720	locus:2199628	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G43790	MPK6	locus:2043904	GO:0004707	IDA	NCBITaxon:3702	TAIR:Publication:672|PMID:10713056
AT2G43790	MPK6	locus:2043904	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT2G43790	MPK6	locus:2043904	GO:0004707	ISS	NCBITaxon:3702	TAIR:Publication:501683496|PMID:12119167
AT2G43790	MPK6	locus:2043904	GO:0004672	IDA	NCBITaxon:3702	TAIR:Publication:501748870|PMID:22631074
AT1G51820	AT1G51820	locus:2017647	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT1G51820	AT1G51820	locus:2017647	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT1G05700	AT1G05700	locus:2031923	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G39440	SnRK1.3	locus:2175663	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G39340	AHP3	locus:2175643	GO:0009927	IDA	NCBITaxon:3702	TAIR:Publication:1764|PMID:10050311
AT5G39340	AHP3	locus:2175643	GO:0009927	IDA	NCBITaxon:3702	TAIR:Publication:886|PMID:10608665
AT5G39340	AHP3	locus:2175643	GO:0009927	IDA	NCBITaxon:3702	TAIR:Publication:2065|PMID:9804162
AT5G39340	AHP3	locus:2175643	GO:0009927	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G51350	MOL1	locus:2163665	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
AT5G51350	MOL1	locus:2163665	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
""	AT1G75640	locus:2005629	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:1674994
""	AT1G75640	locus:2005629	GO:0004674	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G61650	CYCP4;2	locus:2151656	GO:0004693	ISS	NCBITaxon:3702	TAIR:Communication:501714663
AT5G61570	AT5G61570	locus:2151651	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
calcium-dependent protein kinase 19	CPK19	locus:2036783	GO:0016301	ISS	NCBITaxon:3702	TAIR:Communication:501714663
calcium-dependent protein kinase 19	CPK19	locus:2036783	GO:0004683	ISS	NCBITaxon:3702	TAIR:Communication:501714663
