839260	AT1G01730
839253	AT1G01740
839252	AT1G01760
837323	AT1G01770
839267	AT1G01780
839259	AT1G01800
839247	AT1G01810
839264	AT1G01830
839291	AT1G01840
3766640	AT1G01870
837373	AT1G01880
3766641	AT1G01890
839305	AT1G01910
839313	AT1G01920
839310	AT1G01930
839309	AT1G01940
839299	AT1G01970
837456	AT1G01990
837477	AT1G02020
839285	AT1G02030
839284	AT1G02040
839279	AT1G02060
839270	AT1G02070
6240588	AT1G02074
839244	AT1G02080
837541	AT1G02100
839234	AT1G02110
6240267	AT1G02136
839577	AT1G02150
839554	AT1G02160
839543	AT1G02180
839541	AT1G02190
839482	AT1G02210
5007659	AT1G02228
839344	AT1G02260
839381	AT1G02270
839255	AT1G02290
839576	AT1G02300
839538	AT1G02305
839425	AT1G02320
839367	AT1G02330
839490	AT1G02350
837724	AT1G02360
837735	AT1G02370
837745	AT1G02380
6240613	AT1G02391
837769	AT1G02405
839364	AT1G02410
837779	AT1G02420
839443	AT1G02460
837812	AT1G02470
839236	AT1G02475
3766643	AT1G02480
839518	AT1G02490
839516	AT1G02540
837879	AT1G02550
839485	AT1G02570
10723100	AT1G02575
839372	AT1G02590
3766644	AT1G02600
837915	AT1G02610
839269	AT1G02620
839240	AT1G02630
837951	AT1G02650
839544	AT1G02660
839532	AT1G02670
7922445	AT1G02681
839492	AT1G02700
839483	AT1G02710
839455	AT1G02740
839432	AT1G02750
3766645	AT1G02760
839421	AT1G02770
838078	AT1G02810
839360	AT1G02813
839308	AT1G02816
839304	AT1G02820
838098	AT1G02830
839496	AT1G02870
839507	AT1G02890
5007660	AT1G02952
839363	AT1G02960
839537	AT1G02965
839380	AT1G02990
839556	AT1G03010
839505	AT1G03020
6241350	AT1G03022
839473	AT1G03030
839446	AT1G03040
839416	AT1G03050
838334	AT1G03055
839581	AT1G03070
838350	AT1G03080
839573	AT1G03100
2745739	AT1G03103
2745740	AT1G03106
839572	AT1G03110
839567	AT1G03140
839562	AT1G03150
839563	AT1G03170
839560	AT1G03180
839553	AT1G03200
838493	AT1G03210
838517	AT1G03220
838532	AT1G03230
838546	AT1G03240
838557	AT1G03250
839546	AT1G03260
838595	AT1G03270
838581	AT1G03280
838603	AT1G03290
839528	AT1G03320
839526	AT1G03330
839525	AT1G03340
838679	AT1G03350
10723112	AT1G03365
839519	AT1G03370
838725	AT1G03390
838751	AT1G03400
839504	AT1G03440
839497	AT1G03457
839494	AT1G03470
3766646	AT1G03495
3766647	AT1G03502
3766648	AT1G03506
839478	AT1G03510
3766649	AT1G03515
839471	AT1G03520
839466	AT1G03540
10723130	AT1G03545
839464	AT1G03550
839458	AT1G03560
3766650	AT1G03570
3766651	AT1G03580
839447	AT1G03590
838961	AT1G03610
839448	AT1G03620
3766652	AT1G03640
839021	AT1G03650
839033	AT1G03660
839438	AT1G03670
839052	AT1G03687
839428	AT1G03700
839427	AT1G03710
839426	AT1G03720
839106	AT1G03730
839423	AT1G03740
3766653	AT1G03743
3766654	AT1G03746
839119	AT1G03760
839403	AT1G03810
839400	AT1G03820
839398	AT1G03830
839392	AT1G03850
839379	AT1G03890
839376	AT1G03905
839371	AT1G03910
839369	AT1G03920
3766655	AT1G03935
839366	AT1G03940
839361	AT1G03960
3766656	AT1G03982
839342	AT1G03990
839339	AT1G04000
839326	AT1G04030
839325	AT1G04040
839298	AT1G04090
839276	AT1G04130
839272	AT1G04140
839249	AT1G04150
6240898	AT1G04171
839442	AT1G04190
839439	AT1G04200
839441	AT1G04210
839575	AT1G04230
839555	AT1G04280
839552	AT1G04290
5007661	AT1G04295
839551	AT1G04300
3766657	AT1G04320
839548	AT1G04330
839547	AT1G04340
839542	AT1G04350
839540	AT1G04360
839535	AT1G04380
839530	AT1G04390
839527	AT1G04410
839524	AT1G04420
6240819	AT1G04425
839522	AT1G04430
839514	AT1G04445
7922373	AT1G04457
839512	AT1G04470
839511	AT1G04480
839509	AT1G04490
839510	AT1G04500
6240795	AT1G04501
839500	AT1G04530
839498	AT1G04540
5007662	AT1G04555
839491	AT1G04560
839486	AT1G04570
839484	AT1G04590
839472	AT1G04620
3766658	AT1G04625
839459	AT1G04645
839457	AT1G04650
839454	AT1G04660
839451	AT1G04670
839452	AT1G04680
6241413	AT1G04684
839437	AT1G04700
3766659	AT1G04720
839418	AT1G04770
5007663	AT1G04778
839414	AT1G04780
839412	AT1G04790
839406	AT1G04800
839409	AT1G04810
839404	AT1G04830
839402	AT1G04840
839399	AT1G04850
839388	AT1G04880
839387	AT1G04890
839386	AT1G04900
839373	AT1G04910
839377	AT1G04930
5007664	AT1G04945
839346	AT1G04960
839357	AT1G04970
839352	AT1G04985
839351	AT1G04990
839348	AT1G05000
839343	AT1G05020
839340	AT1G05030
839338	AT1G05040
839336	AT1G05060
7922422	AT1G05061
839330	AT1G05070
839328	AT1G05080
2745742	AT1G05085
839327	AT1G05090
839319	AT1G05120
3766660	AT1G05135
6240520	AT1G05136
839307	AT1G05140
839312	AT1G05150
839292	AT1G05170
839266	AT1G05205
839261	AT1G05210
839258	AT1G05220
839237	AT1G05240
838206	AT1G05250
837027	AT1G05270
837026	AT1G05280
837025	AT1G05290
6240483	AT1G05291
837030	AT1G05310
837031	AT1G05320
837032	AT1G05330
837033	AT1G05340
837034	AT1G05350
837035	AT1G05360
837038	AT1G05370
837039	AT1G05380
3766661	AT1G05390
837041	AT1G05400
837042	AT1G05410
837044	AT1G05430
837045	AT1G05440
837046	AT1G05450
837053	AT1G05510
837054	AT1G05520
837056	AT1G05540
837057	AT1G05550
10723102	AT1G05562
837061	AT1G05575
837062	AT1G05577
837065	AT1G05600
837067	AT1G05615
837070	AT1G05640
837072	AT1G05650
837073	AT1G05660
837074	AT1G05670
10723139	AT1G05675
837077	AT1G05700
837078	AT1G05710
837079	AT1G05720
837080	AT1G05730
837081	AT1G05740
837085	AT1G05770
837086	AT1G05780
837087	AT1G05785
837088	AT1G05790
837090	AT1G05805
5007665	AT1G05835
837094	AT1G05840
837096	AT1G05860
837097	AT1G05870
3766662	AT1G05894
837101	AT1G05910
837102	AT1G05920
6241333	AT1G05925
837103	AT1G05930
837105	AT1G05950
837106	AT1G05960
837107	AT1G05970
3766663	AT1G05980
837109	AT1G06000
10723079	AT1G06002
837110	AT1G06010
837111	AT1G06020
837112	AT1G06030
837114	AT1G06050
837115	AT1G06060
837116	AT1G06070
837118	AT1G06090
837119	AT1G06100
837121	AT1G06120
2745743	AT1G06135
6240721	AT1G06137
837123	AT1G06140
5007666	AT1G06148
837126	AT1G06170
837128	AT1G06190
837129	AT1G06200
837130	AT1G06210
837134	AT1G06240
837135	AT1G06250
837137	AT1G06260
5007667	AT1G06265
837138	AT1G06270
837143	AT1G06320
837144	AT1G06330
837145	AT1G06340
837146	AT1G06350
837147	AT1G06360
3766665	AT1G06370
837149	AT1G06380
837153	AT1G06420
837156	AT1G06440
837157	AT1G06450
837159	AT1G06470
2745744	AT1G06475
3766666	AT1G06480
837161	AT1G06500
837162	AT1G06510
5007668	AT1G06515
837164	AT1G06530
837165	AT1G06540
837166	AT1G06550
837167	AT1G06560
837169	AT1G06580
837170	AT1G06590
3766667	AT1G06610
837171	AT1G06620
837172	AT1G06630
837173	AT1G06640
3766668	AT1G06645
837175	AT1G06650
837176	AT1G06660
837179	AT1G06690
837180	AT1G06700
837181	AT1G06710
837182	AT1G06720
837184	AT1G06730
3766669	AT1G06740
837186	AT1G06750
837187	AT1G06760
837190	AT1G06790
837192	AT1G06810
837195	AT1G06830
837196	AT1G06840
3766670	AT1G06860
837198	AT1G06870
3766671	AT1G06880
837199	AT1G06890
837200	AT1G06900
3766672	AT1G06923
837203	AT1G06925
837204	AT1G06930
837206	AT1G06960
837208	AT1G06980
837209	AT1G06990
837211	AT1G07010
837212	AT1G07020
837213	AT1G07025
837214	AT1G07030
837215	AT1G07040
837216	AT1G07050
837217	AT1G07060
837218	AT1G07070
837219	AT1G07080
3766673	AT1G07100
6240330	AT1G07119
837222	AT1G07120
10723134	AT1G07128
837224	AT1G07135
837227	AT1G07160
837228	AT1G07170
6241425	AT1G07175
837230	AT1G07190
837231	AT1G07200
837232	AT1G07210
837233	AT1G07220
837238	AT1G07270
837239	AT1G07280
837241	AT1G07300
837242	AT1G07310
837244	AT1G07330
837246	AT1G07350
837248	AT1G07360
837250	AT1G07380
837252	AT1G07400
837256	AT1G07440
837257	AT1G07450
837258	AT1G07460
837259	AT1G07470
837260	AT1G07473
837261	AT1G07476
837262	AT1G07480
5007669	AT1G07485
837264	AT1G07500
837266	AT1G07520
837269	AT1G07550
837270	AT1G07560
3766674	AT1G07580
837272	AT1G07590
5007670	AT1G07615
837278	AT1G07650
837279	AT1G07660
837281	AT1G07680
837282	AT1G07690
837283	AT1G07700
3766675	AT1G07702
837284	AT1G07705
837285	AT1G07710
5007671	AT1G07728
2745746	AT1G07730
837288	AT1G07740
5007672	AT1G07747
837290	AT1G07750
3766676	AT1G07760
837294	AT1G07795
3766677	AT1G07800
837297	AT1G07820
837298	AT1G07830
837299	AT1G07840
837300	AT1G07850
837301	AT1G07860
837302	AT1G07870
7922436	AT1G07885
6240572	AT1G07901
837307	AT1G07920
837308	AT1G07930
837309	AT1G07940
837312	AT1G07970
2745747	AT1G07985
837314	AT1G07990
5007673	AT1G08005
7922518	AT1G08032
837319	AT1G08035
837320	AT1G08040
837321	AT1G08050
3766678	AT1G08105
837330	AT1G08110
3766679	AT1G08115
837331	AT1G08120
2745748	AT1G08125
837337	AT1G08160
6241460	AT1G08165
837338	AT1G08170
837339	AT1G08180
837342	AT1G08210
837343	AT1G08220
837344	AT1G08230
3766681	AT1G08240
837347	AT1G08270
837348	AT1G08280
837351	AT1G08310
837352	AT1G08315
837353	AT1G08320
837354	AT1G08340
837355	AT1G08350
837356	AT1G08360
837359	AT1G08390
837360	AT1G08400
837361	AT1G08410
837364	AT1G08440
837369	AT1G08480
837375	AT1G08530
837380	AT1G08580
837381	AT1G08590
10723107	AT1G08592
837383	AT1G08610
837389	AT1G08670
837392	AT1G08710
3766684	AT1G08735
837396	AT1G08740
837397	AT1G08750
837398	AT1G08760
837401	AT1G08790
837402	AT1G08800
837407	AT1G08845
3766685	AT1G08870
837410	AT1G08890
837411	AT1G08900
837415	AT1G08940
3766686	AT1G08950
837419	AT1G08985
837422	AT1G09010
6241119	AT1G09026
837425	AT1G09040
837426	AT1G09050
837427	AT1G09060
3766687	AT1G09110
837432	AT1G09130
837434	AT1G09150
3766688	AT1G09157
837436	AT1G09160
837437	AT1G09170
6240938	AT1G09176
837439	AT1G09190
6241311	AT1G09195
837440	AT1G09200
837442	AT1G09220
837443	AT1G09230
837445	AT1G09245
837446	AT1G09250
837447	AT1G09260
837449	AT1G09280
837450	AT1G09290
837451	AT1G09300
837452	AT1G09310
837453	AT1G09320
837454	AT1G09330
837458	AT1G09360
837459	AT1G09370
837460	AT1G09380
837461	AT1G09390
837462	AT1G09400
837463	AT1G09410
6241087	AT1G09421
837467	AT1G09440
837468	AT1G09450
837469	AT1G09460
837470	AT1G09470
837471	AT1G09480
837472	AT1G09483
3766689	AT1G09486
837474	AT1G09490
837475	AT1G09500
837476	AT1G09510
837478	AT1G09520
837481	AT1G09550
837484	AT1G09575
837485	AT1G09580
837486	AT1G09590
837487	AT1G09600
837488	AT1G09610
837489	AT1G09620
5007674	AT1G09625
837491	AT1G09640
837492	AT1G09645
837493	AT1G09650
837494	AT1G09660
837495	AT1G09665
837496	AT1G09680
837497	AT1G09690
837499	AT1G09710
837500	AT1G09720
837501	AT1G09730
837502	AT1G09740
837504	AT1G09750
837507	AT1G09780
10723123	AT1G09794
837510	AT1G09800
837512	AT1G09812
837514	AT1G09820
837515	AT1G09830
837519	AT1G09870
837520	AT1G09880
837521	AT1G09890
837522	AT1G09900
837523	AT1G09910
837524	AT1G09920
837526	AT1G09932
837527	AT1G09935
837532	AT1G09980
837534	AT1G09995
837535	AT1G10000
837537	AT1G10020
837539	AT1G10040
837540	AT1G10050
837544	AT1G10090
837545	AT1G10095
837546	AT1G10100
837548	AT1G10110
837549	AT1G10120
837551	AT1G10140
837552	AT1G10150
3766690	AT1G10160
837556	AT1G10180
837557	AT1G10190
837561	AT1G10220
837564	AT1G10250
3766691	AT1G10260
837567	AT1G10280
837569	AT1G10300
837570	AT1G10310
837571	AT1G10320
837572	AT1G10330
837573	AT1G10340
837574	AT1G10350
837577	AT1G10380
837578	AT1G10385
837579	AT1G10390
837580	AT1G10400
837581	AT1G10410
3766692	AT1G10417
7922490	AT1G10419
3766693	AT1G10440
837585	AT1G10455
837589	AT1G10490
837592	AT1G10520
837593	AT1G10522
837594	AT1G10530
6240823	AT1G10538
837599	AT1G10580
837600	AT1G10585
6240488	AT1G10586
5007675	AT1G10588
837601	AT1G10590
837604	AT1G10610
837605	AT1G10620
837607	AT1G10640
837608	AT1G10650
6240484	AT1G10652
5007676	AT1G10657
837609	AT1G10660
6241126	AT1G10682
837612	AT1G10690
5007677	AT1G10705
5007678	AT1G10717
837615	AT1G10720
837616	AT1G10730
837617	AT1G10740
5007679	AT1G10745
5007680	AT1G10747
837618	AT1G10750
837620	AT1G10770
837621	AT1G10780
837622	AT1G10790
837623	AT1G10800
837624	AT1G10810
837625	AT1G10820
3766694	AT1G10850
5007681	AT1G10865
837631	AT1G10880
837632	AT1G10890
837633	AT1G10900
837634	AT1G10910
837637	AT1G10940
837641	AT1G10980
837642	AT1G10990
3766695	AT1G11010
837644	AT1G11020
3766696	AT1G11030
837645	AT1G11040
837646	AT1G11050
3766697	AT1G11055
837647	AT1G11060
837648	AT1G11070
837650	AT1G11090
837651	AT1G11100
837652	AT1G11110
6240255	AT1G11112
837653	AT1G11120
10723097	AT1G11125
837655	AT1G11145
3766698	AT1G11150
837657	AT1G11160
837658	AT1G11170
6241237	AT1G11175
837659	AT1G11180
5007682	AT1G11185
837661	AT1G11200
837662	AT1G11210
837663	AT1G11220
837664	AT1G11230
837665	AT1G11240
3766699	AT1G11265
837669	AT1G11270
837670	AT1G11280
837672	AT1G11300
837674	AT1G11320
837675	AT1G11330
837676	AT1G11340
837678	AT1G11360
6240451	AT1G11362
837679	AT1G11370
837680	AT1G11380
837681	AT1G11390
837683	AT1G11410
837685	AT1G11430
837686	AT1G11440
837687	AT1G11450
837688	AT1G11460
837689	AT1G11470
837691	AT1G11480
6241075	AT1G11482
837692	AT1G11490
837693	AT1G11500
837694	AT1G11510
837695	AT1G11520
837697	AT1G11540
3766700	AT1G11550
837699	AT1G11560
5007683	AT1G11572
837702	AT1G11590
5007684	AT1G11592
7922417	AT1G11593
3766701	AT1G11595
6240907	AT1G11608
837706	AT1G11620
837707	AT1G11630
3766702	AT1G11640
837709	AT1G11655
837710	AT1G11660
837711	AT1G11670
6241013	AT1G11684
837713	AT1G11690
837714	AT1G11700
837715	AT1G11710
837717	AT1G11730
837718	AT1G11740
837721	AT1G11765
837722	AT1G11770
837723	AT1G11780
5007687	AT1G11785
837726	AT1G11800
3766703	AT1G11803
3766704	AT1G11806
837729	AT1G11810
837730	AT1G11820
837732	AT1G11850
837733	AT1G11860
837736	AT1G11880
837738	AT1G11900
837739	AT1G11905
837741	AT1G11915
837742	AT1G11920
837743	AT1G11925
837744	AT1G11930
837746	AT1G11940
837747	AT1G11950
837748	AT1G11960
837749	AT1G11970
837751	AT1G11990
837752	AT1G12000
837753	AT1G12010
3766706	AT1G12015
837754	AT1G12020
837755	AT1G12030
837757	AT1G12050
3766707	AT1G12064
837759	AT1G12070
837760	AT1G12080
837762	AT1G12100
837764	AT1G12120
837765	AT1G12130
837767	AT1G12150
837768	AT1G12160
837770	AT1G12170
837771	AT1G12180
837772	AT1G12190
837773	AT1G12200
6241068	AT1G12211
837776	AT1G12230
3766708	AT1G12244
837778	AT1G12250
837781	AT1G12270
837782	AT1G12280
837783	AT1G12290
837784	AT1G12300
837785	AT1G12310
837786	AT1G12320
837787	AT1G12330
837788	AT1G12340
837793	AT1G12380
837794	AT1G12390
837795	AT1G12400
6240455	AT1G12411
6240731	AT1G12423
837801	AT1G12440
837802	AT1G12450
6241263	AT1G12451
837803	AT1G12460
837804	AT1G12470
837806	AT1G12490
837807	AT1G12500
3766709	AT1G12510
837809	AT1G12530
837810	AT1G12540
837811	AT1G12550
837814	AT1G12570
3766710	AT1G12590
837816	AT1G12600
837818	AT1G12620
837819	AT1G12630
837820	AT1G12640
837821	AT1G12650
837822	AT1G12660
5007688	AT1G12663
5007689	AT1G12665
5007690	AT1G12667
5007691	AT1G12669
837823	AT1G12670
5007692	AT1G12672
837825	AT1G12700
3766711	AT1G12720
837828	AT1G12725
837829	AT1G12730
837832	AT1G12760
3766712	AT1G12775
837835	AT1G12790
837836	AT1G12800
2745749	AT1G12805
837837	AT1G12810
837839	AT1G12830
837841	AT1G12845
837842	AT1G12850
10723026	AT1G12855
837844	AT1G12870
837847	AT1G12890
837851	AT1G12930
3766713	AT1G12935
6240359	AT1G12938
837854	AT1G12960
837857	AT1G12990
837858	AT1G13000
3766714	AT1G13010
837860	AT1G13030
837861	AT1G13040
837862	AT1G13050
837870	AT1G13130
3766716	AT1G13145
837874	AT1G13160
837877	AT1G13190
837878	AT1G13195
837880	AT1G13200
837883	AT1G13230
3766717	AT1G13240
837891	AT1G13310
837894	AT1G13340
837895	AT1G13350
837896	AT1G13360
837897	AT1G13370
837898	AT1G13380
837899	AT1G13390
837901	AT1G13410
5007693	AT1G13448
837905	AT1G13450
837906	AT1G13460
837907	AT1G13470
837908	AT1G13480
7922295	AT1G13485
837909	AT1G13490
837910	AT1G13500
837911	AT1G13510
837912	AT1G13520
837913	AT1G13530
837914	AT1G13540
837916	AT1G13550
837918	AT1G13570
3766718	AT1G13605
3766719	AT1G13607
3766720	AT1G13608
3766721	AT1G13609
837922	AT1G13610
837924	AT1G13630
2745751	AT1G13635
837925	AT1G13640
837926	AT1G13650
3766722	AT1G13660
837928	AT1G13670
837929	AT1G13680
3766723	AT1G13720
837933	AT1G13730
837935	AT1G13750
3766724	AT1G13755
837936	AT1G13760
837938	AT1G13780
837939	AT1G13790
837941	AT1G13800
837942	AT1G13810
837943	AT1G13820
837944	AT1G13830
3766725	AT1G13840
3766726	AT1G13850
837947	AT1G13880
837949	AT1G13900
837950	AT1G13910
837952	AT1G13920
837953	AT1G13930
837954	AT1G13940
837957	AT1G13970
837959	AT1G13990
837961	AT1G14010
837963	AT1G14020
837964	AT1G14030
837965	AT1G14040
6240654	AT1G14048
837966	AT1G14060
3766727	AT1G14090
837971	AT1G14120
837972	AT1G14130
837973	AT1G14140
837975	AT1G14160
837976	AT1G14170
837977	AT1G14180
837978	AT1G14185
837979	AT1G14190
837980	AT1G14200
837981	AT1G14205
837982	AT1G14210
837983	AT1G14220
6241113	AT1G14225
837984	AT1G14230
837985	AT1G14240
837986	AT1G14250
837987	AT1G14260
837988	AT1G14270
837991	AT1G14300
837992	AT1G14310
6241224	AT1G14315
837994	AT1G14330
837995	AT1G14340
837996	AT1G14345
838001	AT1G14390
838005	AT1G14430
838007	AT1G14450
6240862	AT1G14455
838008	AT1G14460
838009	AT1G14470
838010	AT1G14480
838011	AT1G14490
838012	AT1G14500
5007695	AT1G14518
838016	AT1G14540
6241088	AT1G14549
838017	AT1G14550
838018	AT1G14560
838019	AT1G14570
838020	AT1G14580
838021	AT1G14590
838022	AT1G14600
838025	AT1G14630
838026	AT1G14640
7922450	AT1G14642
838027	AT1G14650
838029	AT1G14670
838030	AT1G14680
838032	AT1G14686
6241058	AT1G14688
838036	AT1G14710
838038	AT1G14730
838039	AT1G14740
3766729	AT1G14755
838042	AT1G14770
838043	AT1G14780
838045	AT1G14800
838046	AT1G14810
838047	AT1G14820
838054	AT1G14890
838056	AT1G14910
838058	AT1G14930
838059	AT1G14940
838060	AT1G14950
838061	AT1G14960
838062	AT1G14970
838064	AT1G14990
10723098	AT1G15002
838066	AT1G15010
6240794	AT1G15015
838068	AT1G15030
838069	AT1G15040
6241366	AT1G15045
838071	AT1G15060
3766730	AT1G15090
838074	AT1G15110
838075	AT1G15120
838076	AT1G15125
838077	AT1G15130
838079	AT1G15140
838080	AT1G15150
838081	AT1G15160
838082	AT1G15165
838083	AT1G15170
5007696	AT1G15175
838084	AT1G15180
838085	AT1G15190
838086	AT1G15200
838088	AT1G15215
838090	AT1G15230
838091	AT1G15240
838092	AT1G15250
838093	AT1G15260
838094	AT1G15270
838095	AT1G15280
838097	AT1G15290
3766731	AT1G15300
838101	AT1G15320
838102	AT1G15330
838104	AT1G15350
838106	AT1G15370
838107	AT1G15380
838108	AT1G15385
838110	AT1G15400
5007697	AT1G15405
838111	AT1G15410
838112	AT1G15415
838113	AT1G15420
838114	AT1G15430
3766732	AT1G15450
838117	AT1G15470
838118	AT1G15480
838119	AT1G15490
838123	AT1G15530
838124	AT1G15540
3766733	AT1G15560
838129	AT1G15590
838130	AT1G15600
838131	AT1G15610
838132	AT1G15620
838133	AT1G15630
838134	AT1G15640
3766734	AT1G15650
838136	AT1G15670
838137	AT1G15680
838140	AT1G15710
838142	AT1G15730
838143	AT1G15740
3766735	AT1G15757
838145	AT1G15760
838146	AT1G15770
6241070	AT1G15772
838147	AT1G15780
838148	AT1G15790
838149	AT1G15800
838150	AT1G15810
838152	AT1G15825
838153	AT1G15830
838154	AT1G15840
838155	AT1G15850
838156	AT1G15860
838157	AT1G15870
5007698	AT1G15885
838159	AT1G15890
838160	AT1G15900
838161	AT1G15910
838162	AT1G15920
838163	AT1G15930
838164	AT1G15940
838167	AT1G15970
838170	AT1G16000
838172	AT1G16020
6241110	AT1G16022
838173	AT1G16025
838175	AT1G16040
838178	AT1G16080
3766736	AT1G16100
838186	AT1G16170
838187	AT1G16180
838189	AT1G16210
838190	AT1G16220
838191	AT1G16225
838192	AT1G16230
838194	AT1G16250
838195	AT1G16260
838196	AT1G16270
838198	AT1G16290
838200	AT1G16310
838201	AT1G16320
838204	AT1G16350
838205	AT1G16360
838213	AT1G16430
838215	AT1G16445
3766737	AT1G16450
838218	AT1G16480
6241346	AT1G16489
838220	AT1G16500
838221	AT1G16510
2745752	AT1G16515
838222	AT1G16520
3766738	AT1G16550
838226	AT1G16560
838227	AT1G16570
3766739	AT1G16600
3766740	AT1G16620
838232	AT1G16630
10723047	AT1G16635
838233	AT1G16640
838234	AT1G16650
3766741	AT1G16660
838236	AT1G16670
838237	AT1G16680
838238	AT1G16690
838239	AT1G16700
838241	AT1G16705
838245	AT1G16740
838246	AT1G16750
838247	AT1G16760
838248	AT1G16770
838250	AT1G16790
838251	AT1G16800
838252	AT1G16810
838253	AT1G16820
7922362	AT1G16825
838254	AT1G16830
838255	AT1G16840
838256	AT1G16850
838257	AT1G16860
838258	AT1G16870
838259	AT1G16880
838261	AT1G16900
5007699	AT1G16905
6241479	AT1G16916
838264	AT1G16930
838265	AT1G16940
838266	AT1G16950
838267	AT1G16960
